Unique id,Customer Remarks
668d987b-94bd-47d4-ac8f-10faa5d127a8,"The first interaction was good with the female executive but got the call from fli  in the evening & the female executive was not understanding the issue & imposing the policies only. I was frustrated after had a conversation with her. I want a resolution on my refund amount asap. I care a damn about that seller refunded or not to me, I have a shared upi app transaction history screenshot with the first caller female executive & blind person also can see that after 18th august no transaction was there. "
f5579eba-ff23-4b1a-be02-5d44459c007e,Thanks to customer service supporting thanks to Shopzilla 
4bc2c3c1-70fa-4951-9fd6-18f810f2544b,Good to talk to customer care
e2a07ddd-9db5-46ea-bc88-c161c9e29210,"I ordered a TWS from Shopzilla, which was supposed to be delivered on 26th . But on 26th  morning I get message from \""\"".'Your Shopzilla package with  is available for self pickup at Regarding this I contacted Shopzilla support, I was asked to ignore the message from Shopzilla.The next day and the morning of 28th  kept getting the message back and I ignored and waited. My order was canceled on 28th  night without asking me.When I spoke to the Shopzilla customer care executive, they were only comforting."
9d6124a3-3cda-4774-97ba-9e58897e6e0c,"My query not solved but might me solve with in 24 hours but Mr,  who the agent of Shopzilla He talked very clearly and and told me everything... Thanku so much Mr, ."
2ac9c093-b262-4417-8c3d-b9252955ae1e,Good customer care executive 
16f852a7-3e01-43fd-8b39-618efbca2ff7,Your delivery executive misbehaved woth me and i did not get any kind of a resolution from your side.
13c1d125-fa1e-4fa3-a58e-c69597269008,Your customer care executives are well trained and knowledgeable. Kindly make customers dont harrase them with your cheap policiesThank you
4883d0f6-a54e-43fc-a50f-7a9a64e85a97,Display the updated information on the app like live tracking of the ordersDelivery time was very late totally upset with the app Customer care was doing their duties but the app developers were too bad
ddb9e828-62b2-46a3-937f-5be4663a15d9,Very poor types of behavier by castomer care. And also my call cut between talk. Why?? 
86afe7e5-2e0b-45f1-89d8-9f8b330b0cac,Good person helping 
4461eac7-7bcf-40ac-b8c3-06c8f0585b94,Good behaviour of customer executive person.I totally understand 
cf3b2cc4-9587-4839-806f-8401615568ff,Very nice person and helping nature 
f82a0adc-8d24-4973-83e3-748976dcd6c2,Very good talking
f3228281-9bb9-469a-b06f-dfd092f1d771,Good behaviour customer support executive 
112d3c46-096f-46d3-8e03-6dfff2e5d22e,Agent was really humble and helpful.Highly appreciate the patience and help.
cfe1f03f-df22-410a-bfc4-6927525bf421,It is nearly 13 days still we have not received our grocery products and not even able to cancel it. You have the most worst customer service. Even from there side also they are not able to cancel the product and giving us fake assurance that these product will come everytime whenever we call. Please refund my money and you have compensate as well for this much day delay in delivery. I dont have words to tell that how pathetic your service is. And also your customer support executives are giving false commit to connect with the higher authority and leaving the headphones.
8f1813b6-03f6-4178-96f9-c23bc122d42f,The product is damaged. Because I am outside from my home. So one of my family members attended the product and I open it today and found that one screw of the product is not working properly. So I wnna to replace it. But customer service tell me that you call after a long time so we are unable to process the replacement. So this is very bad. But the behavior of talking with customer service is very good. She is talking very politely. I gave him 5 out of 5. Thank you 
bf92daae-f5db-48e6-b542-ee8472a94766,Good person
a315c624-6453-4209-b733-63c6a0d01d1c,Im happy to talk the ashish nyc wrk good luck
296e3039-f85d-4a8a-a835-be1fdf758099,Customer executive work well 
5fef809d-ad64-45ef-835a-d54920700929,Customer service executive is very good but solution is pending for 50 days 
da32d72f-ce3f-423e-ba66-1b0159f918f0,Contacting customer care with chat was more easier.
e715299a-89c0-499d-9c20-761578e018ff,Please take action on sellers for incorrect or misleading product description.
544919fe-b140-4a74-81ce-b158e3bfa825,Shopzilla customer care policies are worst.I rated 5 onlu
cb15de8c-eef8-434b-b415-e5cb8230b8cb,Customer care service was good
6feffc30-248e-493b-9579-402a1645de98,Good executive Ashwani .
be531e4f-556e-46ad-863e-4fb29ca7bcad,Afifa its a good experience to talk with you and you made my day and now totally depend on you i will get my refund or not ????????  ??????????????????
c471f856-e92f-4ab5-9803-ce9b79dafcc9,Good service customer care service 
1fc6cca1-009e-4eae-bb05-b640d6953487,It was nice talking to customer care they helped me within minutes it was my plesure talking to Shopzilla support.Keep it up
ab8cd78e-0709-4675-8c5d-89966e2d436f,Customer care very active 
8098fd75-d15f-49e1-bde6-f5977de7e276,The customer support executive who called me was very humb and polite and fixed my problem just like it was his problem only.The way he talked and gave assurance was very good.Very much satisfied.He just not only fixed my problem within a second.Custom support executive like this will help Shopzilla to grow more.Hope to do lot's of shopping in future.Thank You!
129b8812-6e40-4929-a03c-6169550b7f90,The executive was very rude and did not resolved my query..
b9a9b000-ca51-4628-8d58-fbe978aa2472,The customar support executive  farman is very polite and helpfull 
95fa5104-83e3-48b9-86e1-48c2b831ca0c,I am totally satisfied with the agent she tried to solve my problem problem 
131b6c9a-3cc6-43c5-a5b5-d2a6e3186c98,Very comfortable and quick customer service is appreciated 
8e1cc39c-a9ab-495a-acf8-5f8904f09cd9,The person was so patient and guided me very well with clarity??
ad2b8afa-5590-42bd-935a-f77c0165e5d6,Nice to talk and feel much comfortable about deal
b35e46a8-461f-4f3b-8a01-699098bfeef2,Best customer executive 
26fe2299-ae3a-45e0-b058-560c80990ac9,Nice person 
5c48c260-b6d0-4f77-b3f4-56ba18eaec6f,Issue not resolved. Even he didn't know how to talk
30925a41-1398-490d-9d77-defef38536cd,Customer executive not raised my compliant 
e1f80fbc-f00e-4308-8f7f-f4642106f53e,Customer support executive is very polite and cooperative 
a3e04c4e-609d-4b60-9207-b114183949ff,I very happy to talk to this guy
8f06fda3-2b43-4d17-8391-24cd5bea5d87,Executives are great bt pls improve your delivery service.
ec149c89-52d8-4173-a4c4-3c48a504f36c,Excellent talking with coustmer 
0fcb0e8e-d73b-4f96-95b4-a221a82a7632,Customer service boy Mr.   is very professional 
66e6677e-6f15-4dc4-b582-dc62b0ddbb3d,Easy to talk. Thanks!
6afe83de-2186-475c-89ec-6d5c70287b24,He is such good person..he have a convincing as skill 
fe430406-dc72-4268-97c8-f0e87daaff94,Hey Shopzilla please open up your eyes and fix the issue of customer services most of customers unhappy your services because you didn't order placed on the time and some time you sold fake 1st copy of product and your delivery agent behaviour was very rude that's point your sale and profit year by year down and one day your company will shutdown please improve your services this is feedback your genuine customer 
557f22b5-3342-4f08-9e85-9e7b6d46c8b7,Customer service very good 
5e12c66b-525f-4241-a97b-7c32db563820,Good executive
f0ce89b9-ed10-4dac-ad89-d10a4bcfe96e,My executive is too good and she understand my problem and he give me faithfully solution and my executive voice is so pretty and good my experience is very happy ?? 
8da38555-c7bc-4025-904d-f365e9abda2f, the way of talking of  customer care executive was very well mannered and having good problem solving understanding 
eac66a5c-3d09-4b10-b211-2b279cc0033f,Good service. Executive understand the customer problem and resolved the issue 
c1369a0b-8ef8-452a-bc31-95479b6c8e77,Last interaction was nice. Customer care executive was very much polite empathetic and solution oriented. Shopzilla need more guys like this.
1d1d0a87-6968-47e8-bc60-c7a6cdf6e2bb,"  is so kind and helpful, she's understand my query and handle my angry in a very polite manner. She is such a gem. I liked her the way she talked to me. Showing concern and even she apologized for the things she didn't do. Thank you so much sonia for helping me. I know you have tried your best. All the best for your future. Be the sameThank you so much for your efforts. "
3220e57d-9861-4f6c-8987-e9b50db6d5fa,People are facing problem when recieved defective product.Please make easy for refund/replacement.One more thing Shopzilla have to authority to resolve issue on his sides not seller .Other wise customer are facing a lot of broblem.Customers are loosing faith from Shopzilla .
bb00ee83-b15a-4bfc-a827-bd57e95355b3,Lifetime disappointement with Shopzilla.Very worst customer service.No proper information of installation date and time.
f2c16fee-04c5-4ab9-8c94-a8a926361143,I am happy to talk with Shopzilla executive 
57f5f242-3e85-4241-a92e-740c308096e1,I am glad that customer care solved my problem
e2cefc84-084a-4515-877e-bc2213173591,"Still there is no solution to my problem, TV has stopped since three days, send it to technical staff."
874907c3-4856-4a3c-bff4-9db330c9934d,It is not respons customer service
a32d5274-6cea-4b45-8531-464318209b42,The agent tried to helped me a lot but unfortunately i didnot received any help 
4a3811db-b7ee-4b2d-b159-4af2dbedf325," , The guy was amazing. Excellent communication skills. Very much fast query solving person. Much more appreciated with that  . Thanks for solving my issue. "
cc9fcb91-b62e-4afe-bf22-d404a09156e7,Very bed behaviour also delivery executive he cancil my order without my consent 
c146ed7e-8dfc-4d86-9db1-e7747faadda6,Support executive person was very polite 
73c19638-81d3-4951-bd47-107712df1b39,Remove fake sellers from Shopzilla
fd51c255-941a-4de9-83ac-8b5a1ca61ce3,Good service and great job to be a good person 
d55975bb-e8d2-460e-8938-fafe28a24a77,Plz provide proper customer care no.
04d11744-3ca6-443a-be9a-1d6343479fb4,Gud nice person. Speaking skills is awesome of this lady.
0d4135f1-82b9-4743-ab4a-be1c12fb625a,"Good effort done from customer care executive...He isnvery good communication and humble in nature, tried his best to resolve my issue.Shopzilla should enhance to croos check the delivery product, so that customer can get exact product, as ordered."
ff9bb4e5-d4dc-4e4d-bbb9-4c89c96dae37,I all time satisfied by Shopzilla customer care executive but very bad experience with e   delivery boy's and I wanna tell you I break my relationship with Shopzilla only resion is e   delivery boy's 
ed06a6ed-27a9-40cb-847e-f102f0f175a6,"Ashutosh really helped me out regarding my issue took very less time to resolve the matter ... Whereas other executives were not able to help me out and used to hang up the call on my face , I am really grateful to be directed to Ashutosh, he's very effective and helpful... Kudos to him , We need more executives like him ."
0be3f84c-7c07-4578-810e-52917de3da25,the consultant was very mple nd nice while talking
90ea5af3-53d5-461e-8fc4-60389bd0ba66,Nice executive
6c38ebb1-e74c-4f49-b502-cc6b8511325f,Ur customer service is good but ur delivery agent behaviour is bad ?? 
c5d499ee-5dc2-4ed2-910f-a1897c8e452f,"This was really very worst experience with delivery person when they have asked to pay  . 1000 but not provided amount receipt nor revised invoice copy. Moreover after complain to Shopzilla Application this is frustrating to receive repeated mail to provide Payment screenshot as evidence. After 20 times complain and conversation with Shopzilla Executive, I received a   worth Rs. 1000 but it's not satisfactory action while that cheater should be punished with strict action because they have breach the trust of Customer and Shopzilla. I suggest Shopzilla to avoid cash Transaction by delivery person."
6243fad8-361d-4473-8568-a4acb9a3c174,I agree with your talking 
66dd756f-2678-443e-8da4-55d10a5cd423,"Can't access gift card, customer service executive didn't solve a simple problem."
